subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
43, practice, 1, vibration during choice, 1, 3, 1, 7.jpg, 5.jpg, 0.584847675, 0.167787674, 0.584847675, right, 2, 3, 1, 7.jpg, 5.jpg, 1.5371855999983381, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,1
43, test, 1, vibration during choice, 39, 3, 2, 7.jpg, 6.jpg, 0.408906602, 0.447660961, 0.408906602, right, 2, 3, 2, 7.jpg, 6.jpg, 0.9425709999923129, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,1
43, test, 1, vibration during choice, 40, 4, 2, 8.jpg, 6.jpg, 0.401024283, 0.447456341, 0.447456341, left, 1, 2, 4, 6.jpg, 8.jpg, 1.5542040999862365, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,0,
43, test, 1, vibration during choice, 41, 1, 2, 5.jpg, 6.jpg, 0.249081937, 0.458162882, 0.458162882, left, 1, 2, 1, 6.jpg, 5.jpg, 1.5727251999778673, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,1
43, test, 1, vibration during choice, 42, 2, 1, 6.jpg, 5.jpg, 0.480978505, 0.255981224, 0.480978505, right, 2, 2, 1, 6.jpg, 5.jpg, 1.502982099977089, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,0,
43, test, 1, vibration during choice, 43, 1, 3, 5.jpg, 7.jpg, 0.288213763, 0.401205729, 0.401205729, left, 1, 3, 1, 7.jpg, 5.jpg, 0.7941874000243843, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,0,
43, test, 1, vibration during choice, 44, 4, 1, 8.jpg, 5.jpg, 0.362927966, 0.294374293, 0.362927966, right, 2, 4, 1, 8.jpg, 5.jpg, 1.6187089000013657, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,1
43, test, 1, vibration during choice, 45, 4, 1, 8.jpg, 5.jpg, 0.367033206, 0.308994906, 0.367033206, right, 2, 4, 1, 8.jpg, 5.jpg, 1.691625000006752, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,0,
43, test, 1, vibration during choice, 46, 4, 1, 8.jpg, 5.jpg, 0.368488345, 0.289973458, 0.368488345, right, 2, 4, 1, 8.jpg, 5.jpg, 1.396361099992646, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,0,
43, test, 1, vibration during choice, 47, 1, 2, 5.jpg, 6.jpg, 0.29306391, 0.537872242, 0.29306391, right, 2, 1, 2, 5.jpg, 6.jpg, 0.9034693999856245, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,0,
43, test, 1, vibration during choice, 48, 4, 3, 8.jpg, 7.jpg, 0.356952705, 0.408168742, 0.356952705, right, 2, 4, 3, 8.jpg, 7.jpg, 2.0451539999921806, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,0,
43, test, 1, vibration during choice, 49, 2, 4, 6.jpg, 8.jpg, 0.527646571, 0.356189797, 0.356189797, left, 1, 4, 2, 8.jpg, 6.jpg, 2.702581400022609, 2, 0.293886334, 0.527646571, 0.394241012, 0.356189797,1
43, test, 1, vibration during choice, 50, 4, 2, 8.jpg, 6.jpg, 0.348042517, 0.548355336, 0.548355336, left, 1, 2, 4, 6.jpg, 8.jpg, 1.2738615999987815, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,0,
43, practice, 2, vibration off, 1, 1, 3, 9.jpg, 11.jpg, 0.167787674, 0.584847675, 0.167787674, right, 2, 1, 3, 9.jpg, 11.jpg, 2.1254621000261977, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
43, practice, 2, vibration off, 2, 1, 3, 9.jpg, 11.jpg, 0.176264347, 0.582595424, 0.176264347, right, 2, 1, 3, 9.jpg, 11.jpg, 1.2038116999901831, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
43, practice, 2, vibration off, 3, 3, 1, 11.jpg, 9.jpg, 0.578794293, 0.206677553, 0.206677553, left, 1, 1, 3, 9.jpg, 11.jpg, 1.5306814000068698, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
43, practice, 2, vibration off, 4, 2, 1, 10.jpg, 9.jpg, 0.358181966, 0.216551625, 0.216551625, left, 1, 1, 2, 9.jpg, 10.jpg, 1.812703200004762, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
43, practice, 2, vibration off, 5, 3, 4, 11.jpg, 12.jpg, 0.582527891, 0.302042001, 0.582527891, right, 2, 3, 4, 11.jpg, 12.jpg, 2.35846180000226, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
43, test, 2, vibration off, 1, 2, 4, 10.jpg, 12.jpg, 0.332201416, 0.302670058, 0.302670058, left, 1, 4, 2, 12.jpg, 10.jpg, 1.8548455999989528, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,1
43, test, 2, vibration off, 2, 4, 2, 12.jpg, 10.jpg, 0.290755999, 0.355471562, 0.290755999, right, 2, 4, 2, 12.jpg, 10.jpg, 0.6178206999902613, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
43, test, 2, vibration off, 3, 4, 3, 12.jpg, 11.jpg, 0.275426328, 0.578794293, 0.275426328, right, 2, 4, 3, 12.jpg, 11.jpg, 0.6035325999837369, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
43, test, 2, vibration off, 4, 3, 1, 11.jpg, 9.jpg, 0.569745321, 0.216551625, 0.569745321, right, 2, 3, 1, 11.jpg, 9.jpg, 1.1207257999922149, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
43, test, 2, vibration off, 5, 1, 2, 9.jpg, 10.jpg, 0.21991786, 0.364707579, 0.21991786, right, 2, 1, 2, 9.jpg, 10.jpg, 1.767377199983457, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
43, test, 2, vibration off, 6, 3, 2, 11.jpg, 10.jpg, 0.587455063, 0.3895513, 0.3895513, left, 1, 2, 3, 10.jpg, 11.jpg, 3.0584248999948613, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,0,
43, test, 2, vibration off, 7, 4, 1, 12.jpg, 9.jpg, 0.363378709, 0.215508938, 0.363378709, right, 2, 4, 1, 12.jpg, 9.jpg, 1.295522800006438, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,1
43, test, 2, vibration off, 8, 1, 2, 9.jpg, 10.jpg, 0.219868403, 0.430440014, 0.219868403, right, 2, 1, 2, 9.jpg, 10.jpg, 1.4935938000271562, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
43, test, 2, vibration off, 9, 4, 1, 12.jpg, 9.jpg, 0.365747455, 0.223820368, 0.365747455, right, 2, 4, 1, 12.jpg, 9.jpg, 1.8372489000030328, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,1
43, test, 2, vibration off, 10, 3, 1, 11.jpg, 9.jpg, 0.507816291, 0.25320591, 0.507816291, right, 2, 3, 1, 11.jpg, 9.jpg, 1.5997626000025775, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,1
43, test, 2, vibration off, 11, 3, 2, 11.jpg, 10.jpg, 0.494989907, 0.489357893, 0.494989907, right, 2, 3, 2, 11.jpg, 10.jpg, 3.001818099990487, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,1
43, test, 2, vibration off, 12, 2, 3, 10.jpg, 11.jpg, 0.484630844, 0.446302549, 0.484630844, right, 2, 2, 3, 10.jpg, 11.jpg, 1.0063271999824792, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,0,
43, test, 2, vibration off, 13, 4, 3, 12.jpg, 11.jpg, 0.408056555, 0.441292304, 0.408056555, right, 2, 4, 3, 12.jpg, 11.jpg, 0.9706591999856755, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,0,
43, test, 2, vibration off, 14, 2, 1, 10.jpg, 9.jpg, 0.496165246, 0.194746258, 0.496165246, right, 2, 2, 1, 10.jpg, 9.jpg, 1.63950640000985, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,1
43, test, 2, vibration off, 15, 2, 4, 10.jpg, 12.jpg, 0.498060855, 0.425420016, 0.425420016, left, 1, 4, 2, 12.jpg, 10.jpg, 2.7842861999815796, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,1
43, test, 2, vibration off, 16, 1, 3, 9.jpg, 11.jpg, 0.268446939, 0.384469806, 0.384469806, left, 1, 3, 1, 11.jpg, 9.jpg, 0.5792729000095278, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,1
43, test, 2, vibration off, 17, 1, 2, 9.jpg, 10.jpg, 0.260713561, 0.427927548, 0.260713561, right, 2, 1, 2, 9.jpg, 10.jpg, 3.3866380999970715, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,0,
43, test, 2, vibration off, 18, 1, 3, 9.jpg, 11.jpg, 0.273570125, 0.380302803, 0.380302803, left, 1, 3, 1, 11.jpg, 9.jpg, 0.974545200006105, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
43, test, 2, vibration off, 19, 1, 4, 9.jpg, 12.jpg, 0.269452755, 0.413401572, 0.413401572, left, 1, 4, 1, 12.jpg, 9.jpg, 1.0321961999870837, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,0,
43, test, 2, vibration off, 20, 2, 4, 10.jpg, 12.jpg, 0.425551488, 0.410963982, 0.410963982, left, 1, 4, 2, 12.jpg, 10.jpg, 1.0218237999943085, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,1
43, test, 2, vibration off, 21, 2, 1, 10.jpg, 9.jpg, 0.44190032, 0.289598518, 0.44190032, right, 2, 2, 1, 10.jpg, 9.jpg, 9.865764300018782, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,0,
43, test, 2, vibration off, 22, 2, 1, 10.jpg, 9.jpg, 0.419525056, 0.299460569, 0.419525056, right, 2, 2, 1, 10.jpg, 9.jpg, 0.4352069000015035, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,0,
43, test, 2, vibration off, 23, 1, 2, 9.jpg, 10.jpg, 0.275422902, 0.397611772, 0.275422902, right, 2, 1, 2, 9.jpg, 10.jpg, 0.5296126000175718, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,0,
43, test, 2, vibration off, 24, 4, 1, 12.jpg, 9.jpg, 0.398445672, 0.266650787, 0.266650787, left, 1, 1, 4, 9.jpg, 12.jpg, 1.4826234999927692, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,1
43, test, 2, vibration off, 25, 4, 3, 12.jpg, 11.jpg, 0.3844496, 0.425425396, 0.425425396, left, 1, 3, 4, 11.jpg, 12.jpg, 0.9808110000158194, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,1
43, test, 2, vibration off, 26, 3, 4, 11.jpg, 12.jpg, 0.44409494, 0.389570929, 0.389570929, left, 1, 4, 3, 12.jpg, 11.jpg, 1.420147500000894, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,0,
43, test, 2, vibration off, 27, 2, 3, 10.jpg, 11.jpg, 0.434578853, 0.476699219, 0.434578853, right, 2, 2, 3, 10.jpg, 11.jpg, 0.8484805999905802, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
43, test, 2, vibration off, 28, 1, 3, 9.jpg, 11.jpg, 0.254900351, 0.471375184, 0.471375184, left, 1, 3, 1, 11.jpg, 9.jpg, 0.4350163000053726, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,1
43, test, 2, vibration off, 29, 3, 1, 11.jpg, 9.jpg, 0.45401501, 0.270226286, 0.45401501, right, 2, 3, 1, 11.jpg, 9.jpg, 0.42615480002132244, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,1
43, test, 2, vibration off, 30, 1, 2, 9.jpg, 10.jpg, 0.231605059, 0.434793002, 0.434793002, left, 1, 2, 1, 10.jpg, 9.jpg, 1.2485433000256307, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,1
43, test, 2, vibration off, 31, 2, 3, 10.jpg, 11.jpg, 0.473135831, 0.456731037, 0.456731037, left, 1, 3, 2, 11.jpg, 10.jpg, 0.6199713000096381, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,0,
43, test, 2, vibration off, 32, 1, 2, 9.jpg, 10.jpg, 0.24432205, 0.452508743, 0.452508743, left, 1, 2, 1, 10.jpg, 9.jpg, 1.4971033000038005, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,1
43, test, 2, vibration off, 33, 3, 1, 11.jpg, 9.jpg, 0.401876712, 0.193554899, 0.401876712, right, 2, 3, 1, 11.jpg, 9.jpg, 0.6468996000185143, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,1
43, test, 2, vibration off, 34, 2, 4, 10.jpg, 12.jpg, 0.43001655, 0.416668377, 0.43001655, right, 2, 2, 4, 10.jpg, 12.jpg, 2.344021900004009, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,1
43, test, 2, vibration off, 35, 3, 4, 11.jpg, 12.jpg, 0.424862287, 0.419699964, 0.424862287, right, 2, 3, 4, 11.jpg, 12.jpg, 0.8387178999837488, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,0,
43, test, 2, vibration off, 36, 4, 2, 12.jpg, 10.jpg, 0.428911523, 0.447650766, 0.428911523, right, 2, 4, 2, 12.jpg, 10.jpg, 1.6276188000047114, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,1
43, test, 2, vibration off, 37, 1, 4, 9.jpg, 12.jpg, 0.219326053, 0.39910528, 0.39910528, left, 1, 4, 1, 12.jpg, 9.jpg, 1.1564123000134714, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,0,
43, test, 2, vibration off, 38, 2, 1, 10.jpg, 9.jpg, 0.433155402, 0.221341547, 0.433155402, right, 2, 2, 1, 10.jpg, 9.jpg, 1.0435595999879297, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,0,
43, test, 2, vibration off, 39, 1, 2, 9.jpg, 10.jpg, 0.214118114, 0.447660961, 0.214118114, right, 2, 1, 2, 9.jpg, 10.jpg, 0.538584100024309, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,0,
43, test, 2, vibration off, 40, 2, 3, 10.jpg, 11.jpg, 0.447456341, 0.40122215, 0.40122215, left, 1, 3, 2, 11.jpg, 10.jpg, 0.7681439000007231, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,0,
43, test, 2, vibration off, 41, 4, 3, 12.jpg, 11.jpg, 0.370374616, 0.382054645, 0.382054645, left, 1, 3, 4, 11.jpg, 12.jpg, 0.8586322000192013, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,0,
43, test, 2, vibration off, 42, 2, 3, 10.jpg, 11.jpg, 0.480978505, 0.383924023, 0.383924023, left, 1, 3, 2, 11.jpg, 10.jpg, 0.5026851000147872, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,1
43, test, 2, vibration off, 43, 1, 2, 9.jpg, 10.jpg, 0.288213763, 0.511556199, 0.511556199, left, 1, 2, 1, 10.jpg, 9.jpg, 2.494786800001748, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,1
43, test, 2, vibration off, 44, 1, 2, 9.jpg, 10.jpg, 0.294374293, 0.530811847, 0.530811847, left, 1, 2, 1, 10.jpg, 9.jpg, 1.1438810999970883, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,0,
43, test, 2, vibration off, 45, 3, 1, 11.jpg, 9.jpg, 0.336134109, 0.308994906, 0.336134109, right, 2, 3, 1, 11.jpg, 9.jpg, 1.9166487000184134, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,0,
43, test, 2, vibration off, 46, 2, 3, 10.jpg, 11.jpg, 0.533187647, 0.325220477, 0.325220477, left, 1, 3, 2, 11.jpg, 10.jpg, 1.770177700003842, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,0,
43, test, 2, vibration off, 47, 2, 1, 10.jpg, 9.jpg, 0.537872242, 0.29306391, 0.29306391, left, 1, 1, 2, 9.jpg, 10.jpg, 1.8029895999934524, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,1
43, test, 2, vibration off, 48, 3, 4, 11.jpg, 12.jpg, 0.408168742, 0.356952705, 0.356952705, left, 1, 4, 3, 12.jpg, 11.jpg, 1.1024099999922328, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,0,
